,0
LRRIQ1,0.0
SLC6A15,0.0
GM21293,0.0
GM6763,0.0
GM8764,0.0
GM21304,0.0
GM21312,0.0
GM20765,0.0
GM4340,0.0
TMTC2,0.0509375
METTL25,0.050833333
CCDC59,0.4980209
C230021G24RIK,0.0
PPFIA2,0.0
ACSS3,0.0
LIN7A,0.0
MYF5,0.0
MYF6,0.0
PTPRQ,0.0
OTOGL,0.0
PPP1R12A,0.33270833
PAWR,0.06583333
SYT1,0.27354166
NAV3,0.0
E2F7,0.0
1700020G17RIK,0.0
CSRP2,0.14166665
ZDHHC17,0.0
GM5428,0.018541666
OSBPL8,0.0147916665
BBS10,0.0
NAP1L1,0.51375
PHLDA1,0.54999995
GM28592,0.0
4933440J02RIK,0.0
KRR1,0.11041667
GLIPR1,0.027812501
GLIPR1L1,0.0
GLIPR1L2,0.0
CAPS2,0.0
KCNC2,0.0
1700010J16RIK,0.0
ATXN7L3B,0.7540625
GM26596,0.0
TRHDE,0.0
4930473D10RIK,0.0
GM15723,0.0
TPH2,0.0
TBC1D15,0.22666669
RAB21,0.0696875
TMEM19,0.139375
THAP2,0.073229164
ZFC3H1,0.058229167
LGR5,0.0
A930009A15RIK,0.0
TSPAN8,0.7554168
PTPRR,0.0
4933416C03RIK,0.0
PTPRB,0.0
KCNMB4,0.016354168
KCNMB4OS1,0.0
KCNMB4OS2,0.0
CNOT2,0.44156253
GM26579,0.0
1700030O20RIK,0.0
MYRFL,0.0
RAB3IP,0.5840625
GM10271,0.0
D630029K05RIK,0.0
BEST3,0.0
LRRC10,0.0
CCT2,0.9952083
FRS2,0.0
YEATS4,0.18989582
9530003J23RIK,0.0
GM10936,0.0
LYZ2,2.682708
LYZ1,0.4927083
CPSF6,0.2852083
CPM,0.046458334
MDM2,0.28666666
SLC35E3,0.018958334
NUP107,0.0
RAP1B,1.1265626
MDM1,0.080416664
IL22,0.0
ILTIFB,0.0
IFNG,0.0
DYRK2,0.0
1700064J06RIK,0.0
CAND1,0.20979165
1700025F24RIK,0.0
GRIP1OS3,0.0
GM16321,0.0
GRIP1,0.048541665
GRIP1OS2,0.0
GRIP1OS1,0.0
HELB,0.0
IRAK3,0.021875
TMBIM4,1.2986459
LLPH,1.14375
HMGA2,0.019583333
9230105E05RIK,0.018333333
4921513I03RIK,0.0
MSRB3,0.0
GM4473,0.0
LEMD3,0.0559375
WIF1,0.0
TBC1D30,0.017916666
GNS,0.3319792
RASSF3,0.21520835
TBK1,0.14072917
XPOT,0.12291666
D930020B18RIK,0.027812501
BC048403,0.0215625
C030027H14RIK,0.0
SRGAP1,0.12229166
TMEM5,0.49385417
AVPR1A,0.0
PPM1H,0.10260416
MON2,0.035520833
USP15,0.2128125
FAM19A2,0.0
SLC16A7,0.071979165
LRIG3,0.024895834
XRCC6BP1,0.005520833
CTDSP2,0.24114583
AVIL,0.06375
TSFM,0.38114586
METTL21B,0.0
METTL1,0.31208333
CYP27B1,0.0
MARCH9,0.06697917
CDK4,1.2818753
TSPAN31,0.8105207
AGAP2,0.0
OS9,0.64500004
B4GALNT1,0.30218753
SLC26A10,0.038541667
ARHGEF25,0.0
DTX3,0.51312506
F420014N23RIK,0.0196875
PIP4K2C,0.41250002
KIF5A,0.07395833
DCTN2,0.9234376
MBD6,0.20520832
DDIT3,0.6839583
MARS,0.09197917
ARHGAP9,0.0
GLI1,0.0
INHBE,0.0
INHBC,0.0
R3HDM2,0.1146875
STAC3,0.0
NDUFA4L2,0.0
SHMT2,0.13604166
NXPH4,0.0
LRP1,0.12625001
GM16217,0.0
STAT6,0.19229166
NAB2,0.2665625
GM16229,0.0
TMEM194,0.0496875
GM16230,0.0
MYO1A,0.0
TAC2,0.0
ZBTB39,0.06614583
GPR182,0.1296875
RDH1,0.0
GM28046,0.0
RDH9,0.028020835
RDH16,0.0
RDH19,0.0
BC089597,0.022395834
RDH7,0.0
SDR9C7,0.0
HSD17B6,0.0
PRIM1,0.053229168
NACA,3.1141663
PTGES3,0.3680208
ATP5B,3.6244793
BAZ2A,0.07041667
RBMS2,0.090833336
GLS2,0.0
SPRYD4,0.0253125
MIP,0.0
GM26847,0.0
TIMELESS,0.0
APON,0.0
APOF,0.0
STAT2,0.100208335
IL23A,0.0
PAN2,0.028020835
CNPY2,1.299896
CS,0.30239585
COQ10A,0.26541668
ANKRD52,0.0
GM17201,0.0
SLC39A5,0.0
NABP2,0.85614586
RNF41,0.20989583
SMARCC2,0.28427085
MYL6,1.2851044
MYL6B,0.096875004
A430046D13RIK,0.09458333
ESYT1,0.2215625
GM29585,0.0
ZC3H10,0.17875
RPL41,4.9095826
PA2G4,0.95354176
ERBB3,0.2591667
RPS26,3.3557298
IKZF4,0.033125
GM26876,0.0
SUOX,0.20927082
RAB5B,0.13802083
CDK2,0.08541667
PMEL,0.016354168
DGKA,0.16145833
PYM1,0.18593748
MMP19,0.0
TMEM198B,0.014583333
DNAJC14,0.25177082
ORMDL2,0.57145834
SARNP,1.0570834
GDF11,0.0434375
CD63,2.557604
RDH5,0.0
BLOC1S1,0.28312498
ITGA7,0.0
METTL7B,0.0
9030616G12RIK,0.0
OLFR9,0.0
OLFR763,0.0
OLFR765,0.0
RP23-476C23.10,0.0
OLFR767,0.0
OLFR768,0.0
OLFR769,0.0
OLFR770,0.0
OLFR771,0.0
OLFR772,0.0
OLFR773,0.0
OLFR774,0.0
OLFR775,0.0
OLFR776,0.0
OLFR777,0.0
OLFR780,0.0
OLFR781,0.0
OLFR782,0.0
OLFR784,0.0
OLFR785,0.0
OLFR786,0.0
OLFR787,0.0
OLFR788,0.0
OLFR789,0.0
OLFR790,0.0
OLFR790_ENSMUSG00000108061,0.0
OLFR791,0.0
OLFR792,0.0
OLFR794,0.0
OLFR796,0.0
OLFR798,0.0
OLFR799,0.0
OLFR800,0.0
OLFR801,0.0
OLFR802,0.0
OLFR803,0.0
OLFR804,0.0
OLFR805,0.0
OLFR806,0.0
OLFR807,0.0
OLFR808,0.0
OLFR809,0.0
OLFR809_ENSMUSG00000107670,0.0
OLFR810,0.0
OLFR811,0.0
OLFR812,0.0
OLFR813,0.0
OLFR814,0.0
OLFR815,0.0
OLFR816,0.0
OLFR818,0.0
OLFR819,0.0
OLFR247,0.0
GM10310,0.0
OLFR820,0.0
OLFR821,0.0
OLFR822,0.0
OLFR823,0.0
OLFR824,0.0
OLFR825,0.0
OLFR826,0.0
OLFR827,0.0
NEUROD4,0.0
TESPA1,0.0
VMN2R84,0.0
VMN2R85,0.0
VMN2R86,0.0
VMN2R87,0.0
INSR,0.020208335
GM16180,0.0
A430078G23RIK,0.0
ARHGEF18,0.05333333
PEX11G,0.17010415
1700019B03RIK,0.0
ZFP358,0.32916665
MCOLN1,0.06885416
PNPLA6,0.14364584
C330021F23RIK,0.0
CAMSAP3,0.109166674
XAB2,0.16604166
PET100,0.39624992
PCP2,0.0
STXBP2,0.45354164
RETN,0.0
MCEMP1,0.0
FCOR,0.010625
TRAPPC5,0.38250002
FCER2A,0.0
CLEC4G,0.0
GM16553,0.0
CD209A,0.018229166
CD209E,0.0
CD209D,0.0
CD209B,0.0
CD209C,0.0
GM26750,0.0
CD209F,0.0
CD209G,0.0
EVI5L,0.0
PRR36,0.038958333
LRRC8E,0.027083332
MAP2K7,0.09604167
TGFBR3L,0.0
SNAPC2,0.34156248
CTXN1,0.31312498
TIMM44,0.3215625
ELAVL1,0.6048958
CCL25,0.09927083
CERS4,0.220625
ZFP958,0.068958335
GM6410,0.0
SHCBP1,0.0
SLC10A2,0.0
GM17215,0.0
EFNB2,0.0
4921522P10RIK,0.0
ARGLU1,0.15822917
FAM155A,0.005520833
GM10217,0.0
LIG4,0.043333333
ABHD13,0.053229164
TNFSF13B,0.0
MYO16,0.0
3930402G23RIK,0.005625
IRS2,0.20645835
9530052E02RIK,0.0184375
GM15418,0.0
COL4A1,0.0
COL4A2,0.0
GM15419,0.0
RAB20,0.32177088
E230013L22RIK,0.018125
CARKD,1.0243751
CARS2,0.119062506
ING1,0.51374996
ANKRD10,0.20843749
1700016D06RIK,0.0
1700128E19RIK,0.0
ARHGEF7,0.107395835
GM15875,0.0
TEX29,0.0
A230072I06RIK,0.0
GM29175,0.0
SOX1,0.086875
D630011A20RIK,0.0
SPACA7,0.0
TUBGCP3,0.0434375
GM15348,0.020729167
ATP11A,0.27947915
GM15350,0.0
GM15347,0.0
MCF2L,0.26083335
GM15353,0.0
GM15351,0.0
F7,0.024270833
F10,0.0253125
PROZ,0.0
GM17023,0.0
PCID2,0.10239583
CUL4A,0.129375
LAMP1,1.5936457
GRTP1,0.064375
2810030D12RIK,0.0
ADPRHL1,0.0
DCUN1D2,0.07
TMCO3,0.26875004
TFDP1,0.0
ATP4B,0.0
GRK1,0.0
TMEM255B,0.0
GAS6,0.53406245
1700029H14RIK,0.0
RASA3,0.08166667
4932443I19RIK,0.013437499
CDC16,0.22177084
UPF3A,0.2541667
AF366264,0.0
CHAMP1,0.09927083
COPRS,0.33364585
GM7676,0.03697917
FBXO25,0.14916666
TDRP,0.076145835
ERICH1,0.21947916
GM10699,0.0
DLGAP2,0.0
C030037F17RIK,0.0
CLN8,0.2184375
ARHGEF10,0.019791666
GM16350,0.0
KBTBD11,0.05
5830468F06RIK,0.0
BB014433,0.0
MYOM2,0.0
CSMD1,0.0
GM16346,0.0
GM16347,0.0
MCPH1,0.036145832
ANGPT2,0.0
AGPAT5,0.53552073
XKR5,0.0
DEFB40,0.0
DEFB37,0.0
DEFB38,0.0
DEFB39,0.0
DEFB12,0.0
DEFB34,0.0
SPAG11B,0.0
SPAG11A,0.0
DEFB14,0.0
DEFB4,0.0
DEFB6,0.0
DEFB46,0.0
DEFB5,0.0
DEFB3,0.0
DEFB8,0.0
DEFB7,0.0
GM6483,0.0
4930467E23RIK,0.0
GM26853,0.0
GM26804,0.0
GM15319,0.0
GM21092,0.0
GM21119,0.0
GM20946,0.0
DEFB33,0.0
GM15056,0.0
GM6040,0.0
AY761185,0.0
DEFA21,0.0
DEFA23,0.0
GM10104,0.0
DEFA25,0.0
GM14851,0.0
GM15284,0.0
DEFA22,0.0
DEFA-RS7,0.0
GM15293,0.0
GM15292,0.0
DEFA3,0.0
DEFA5,0.0
GM15299,0.0
DEFA-RS1,0.0
DEFA2,0.0
GM21002,0.0
GM21498,0.0
GM7849,0.0
DEFA20,0.0
GM15308,0.0
GM14850,0.0
GM6696,0.0
GM7861,0.0
DEFA26,0.0
DEFA17,0.0
GM15315,0.0
AY761184,0.0
DEFA24,0.0
DEFB1,0.123333335
DEFB50,0.0
DEFB2,0.0
DEFB10,0.0
DEFB9,0.0
DEFB11,0.0
DEFB15,0.0
DEFB35,0.0
DEFB13,0.0
FAM90A1A,0.0
CCDC70,0.0
ATP7B,0.034895834
ALG11,0.034895834
NEK5,0.0425
NEK3,0.07864583
CKAP2,0.0
VPS36,0.27354166
THSD1,0.0
TPTE,0.0
SLC25A15,0.024479166
1810012K16RIK,0.0
MRPS31,0.24854167
SMIM19,0.42510417
SLC20A2,0.0525
GM17491,0.0
VDAC3,0.9169795
DKK4,0.0
POLB,0.5079167
GM26909,0.017604167
IKBKB,0.21229167
GM15346,0.0
PLAT,0.036458336
AP3M2,0.039583333
1700041G16RIK,0.047604162
KAT6A,0.1040625
ANK1,0.0
GM15816,0.0
NKX6-3,0.0
GPAT4,0.17822917
GINS4,0.11729167
GOLGA7,0.25354168
SFRP1,0.02
ZMAT4,0.0
A730045E13RIK,0.0
GM26714,0.0
1810011O10RIK,0.29572913
IDO2,0.0
IDO1,0.0
ADAM18,0.0
ADAM3,0.0
ADAM5,0.0
ADAM32,0.0
ADAM9,0.1228125
TM2D2,1.2984377
HTRA4,0.0
PLEKHA2,0.06833333
TACC1,0.057291668
FGFR1,0.083125
LETM2,0.0171875
WHSC1L1,0.2625
PPAPDC1B,0.1646875
DDHD2,0.12572916
GM17484,0.016354168
BAG4,0.14999999
LSM1,0.72718745
STAR,0.0184375
ASH2L,0.28052083
KCNU1,0.0
HGSNAT,0.19312501
POMK,0.036875
FNTA,0.74697924
HOOK3,0.16197917
1700047A11RIK,0.0
RNF170,0.030625
THAP1,0.0875
2310008N11RIK,0.0
ZFP703,0.34843746
ERLIN2,0.1225
PROSCOS,0.0
PROSC,0.1471875
ADGRA2,0.031145833
BRF2,0.08677083
RAB11FIP1,0.45249996
4933416M07RIK,0.0
GOT1L1,0.0
ADRB3,0.019583333
EIF4EBP1,0.3784375
TEX24,0.0
CHRNB3,0.0
CHRNA6,0.0
POTEG,0.0
GM1698,0.0
GM26795,0.0
UNC5D,0.0
4933433F19RIK,0.0
DUSP26,0.6617708
RNF122,0.042395834
TTI2,0.06583333
MAK16,0.14927082
FUT10,0.0
GM5117,0.0
NRG1,0.0253125
GM26578,0.040625002
GM3985,0.0
WRN,0.04125
PURG,0.024583332
5930422O12RIK,0.0
TEX15,0.0
PPP2CB,0.26458332
UBXN8,0.20687501
GSR,0.6358333
1700104B16RIK,0.019895833
GTF2E2,0.6358333
SMIM18,0.0171875
RBPMS,0.34479165
GM26632,0.020208335
GM9951,0.0
DCTN6,0.8721877
GM26768,0.0
MBOAT4,0.0
LEPROTL1,0.7366667
SARAF,2.4397922
GM29243,0.0
GM4889,0.018958334
GM29174,0.0
DUSP4,0.04114583
TNKS,0.0
PPP1R3B,0.044999998
ERI1,0.09041667
GM16793,0.0
MFHAS1,0.09156251
CLDN23,0.31822917
D8ERTD82E,0.006458333
LONRF1,0.043125004
6430573F11RIK,0.04802083
DLC1,0.044375002
AI429214,0.0
SGCZ,0.0
TUSC3,1.0777084
MSR1,0.0
FGF20,0.005625
MICU3,0.10072916
ZDHHC2,0.062187504
CNOT7,0.27760416
VPS37A,0.3088542
MTMR7,0.096562505
ADAM24,0.0
ADAM25,0.0
ADAM20,0.0
ADAM39,0.0
GM26584,0.0
SLC7A2,0.071041666
PDGFRL,0.0
MTUS1,0.2745833
GM16192,0.125625
GM16193,0.0
FGL1,0.0
PCM1,0.15791667
ASAH1,0.9003125
FRG1,0.45885417
2810404M03RIK,0.0
TRIML1,0.0
TRIML2,0.0
ZFP42,0.0
ADAM26B,0.0
ADAM26A,0.0
GM5346,0.0
ADAM34,0.0
FAT1,0.28427082
GM2366,0.0
MTNR1A,0.0
F11,0.0
KLKB1,0.0
CYP4V3,0.0
FAM149A,0.108645834
TLR3,0.025729166
SORBS2,0.068125
GM16351,0.0
SORBS2OS,0.0
PDLIM3,0.0096875
CCDC110,0.0
1700029J07RIK,0.1484375
UFSP2,0.2955208
ANKRD37,0.13104166
LRP2BP,0.0
SNX25,0.020729167
CFAP97,0.078125
GM15634,0.0
SLC25A4,2.5235417
HELT,0.0
ACSL1,0.3115625
CENPU,0.0425
PRIMPOL,0.0121875
CASP3,0.018541666
IRF2,0.33114585
ENPP6,0.0
4930579M01RIK,0.0
STOX2,0.0634375
4930448N21RIK,0.0
GM10083,0.0071875
TRAPPC11,0.08354166
RWDD4A,0.3917708
ING2,0.30802086
AA386476,0.023125
CDKN2AIP,0.17166667
E030037K01RIK,0.0
CLDN24,0.0
CLDN22,0.14427084
WWC2,0.0625
DCTD,0.031354167
TENM3,0.026770832
4930555F03RIK,0.0
AGA,0.6695835
NEIL3,0.0
VEGFC,0.0
SPCS3,0.5570833
ASB5,0.0
5330439A09RIK,0.0
SPATA4,0.0
WDR17,0.0
GM15758,0.0
GPM6A,0.0
ADAM29,0.0
GLRA3,0.0
HPGD,0.5414583
CEP44,0.07927083
FBXO8,0.077708334
GM29173,0.0
HAND2,0.0
GM28063,0.0
5033428I22RIK,0.0
SCRG1,0.0
SAP30,1.1534375
2500002B13RIK,0.034166668
HMGB2,1.08875
GALNT7,0.085520834
GALNTL6,0.0
GM26905,0.0
GM15882,0.0
BC030500,0.0
GM10283,0.0
AADAT,0.0
MFAP3L,0.072604164
2700029M09RIK,0.3182292
CLCN3,0.24000002
B230317F23RIK,0.0209375
NEK1,0.10041666
GM16178,0.0
SH3RF1,0.10052084
1700001D01RIK,0.0
CBR4,0.0596875
PALLD,0.17864583
4930512H18RIK,0.0
DDX60,0.0121875
ANXA10,0.0
SPOCK3,0.7508333
SGOL2B,0.0
TLL1,0.0146875
CPE,0.56
MSMO1,0.7618751
KLHL2,0.0
TMEM192,0.15677083
TRIM75,0.0
TRIM60,0.0
APELA,0.0
GM10663,0.0
BC030870,0.0896875
MARCH1,0.0
GM15354,0.0
GM15356,0.0
TMA16,0.12385416
TKTL2,0.0
NPY5R,0.0
NPY1R,0.15885417
NAF1,0.16052084
GM10660,0.0
NAT1,0.0
NAT2,0.015208334
GM9755,0.0
NAT3,0.0
PSD3,0.0846875
GM15991,0.0
GM21807,0.0
GM26659,0.0
SH2D4A,0.101770826
CSGALNACT1,0.033645835
1700125H03RIK,0.0
GM15656,0.0
INTS10,0.2158333
LPL,0.023645833
SLC18A1,0.09802083
GM15716,0.0
ATP6V1B2,0.79354167
GM15717,0.0
LZTS1,0.0
ZFP930,0.0425
D130040H23RIK,0.0
GM10033,0.0
GM10311,0.022291668
GM9495,0.0
GM43263,0.0
GM7697,0.0
ZFP868,0.005625
ZFP964,0.0
ZFP869,0.0
ZFP963,0.0
GM20422,0.0
ZFP866,0.034166668
ATP13A1,0.0403125
GMIP,0.0
LPAR2,0.017083334
PBX4,0.0859375
CILP2,0.0
YJEFN3,0.0
NDUFA13,2.5314581
TSSK6,0.0
GATAD2A,0.17312498
MAU2,0.14885415
SUGP1,0.13989584
TM6SF2,0.023854166
HAPLN4,0.0
NCAN,0.0
RFXANK,0.05020833
NR2C2AP,0.4375
BORCS8,0.3794792
MEF2B,0.0
TMEM161A,0.2515625
SLC25A42,0.0
ARMC6,0.090833336
SUGP2,0.022604167
HOMER3,0.098437496
DDX49,0.15343748
COPE,2.0730202
CERS1,0.0
UPF1,0.17510416
COMP,0.0
CRTC1,0.0653125
KLHL26,0.04958333
TMEM59L,0.0746875
CRLF1,0.97093767
2810428I15RIK,1.0946876
UBA52,0.79760426
KXD1,0.5971875
FKBP8,1.3022919
ELL,0.18145834
ISYNA1,0.566875
SSBP4,0.4073958
LRRC25,0.0
GDF15,0.065104164
PGPEP1,0.1709375
LSM4,1.5705209
JUND,3.5659382
GM11175,0.023541667
GM3336,0.016875
PDE4C,0.0
RAB3A,0.8515627
MPV17L2,0.44760418
IFI30,0.47072914
PIK3R2,0.15333332
2010320M18RIK,0.24093749
MAST3,0.07177083
IL12RB1,0.0
ARRDC2,0.049999997
KCNN1,0.0
A230052G05RIK,0.0
CCDC124,0.8260419
SLC5A5,0.0
RPL18A,1.8748962
MAP1S,0.15552083
GM10654,0.0
1700026F02RIK,0.0
GM17576,0.0
HAUS8,0.07416666
MYO9B,0.04
USE1,1.4985418
OCEL1,0.18822916
NR2F6,0.48041666
USHBP1,0.0
BABAM1,0.70645833
ANKLE1,0.0
ABHD8,0.3133333
MRPL34,0.5736459
DDA1,0.8853126
ANO8,0.047395837
GTPBP3,0.07
PLVAP,0.0
BST2,0.19010417
MVB12A,0.57447916
TMEM221,0.016354168
NXNL1,0.0
SLC27A1,0.16270833
PGLS,1.0701044
FAM129C,0.0
COLGALT1,0.14854164
UNC13A,0.11239583
JAK3,0.0
INSL3,0.0
B3GNT3,0.0246875
FCHO1,0.059791666
ZFP709,0.022395834
ZFP882,0.0
ZFP617,0.1325
ZFP961,0.051875
CYP4F18,0.0
OLFR372,0.0
OLFR373,0.0
OLFR374,0.0
TPM4,0.40906247
GM26586,0.0
RAB8A,0.4242709
HSH2D,0.0
CIB3,1.4364585
GM11034,0.0
FAM32A,0.59104156
AP1M1,0.06989583
GM10282,0.0
KLF2,0.8615625
EPS15L1,0.11687499
CALR3,0.017083334
1700030K09RIK,0.015208334
CHERP,0.08625001
SLC35E1,0.057187498
GM17435,0.0
MED26,0.109791666
SMIM7,1.1451043
TMEM38A,0.33156252
NWD1,0.0
SIN3B,0.71739596
F2RL3,0.0
LARGE,0.010416667
GM11033,0.0
ISX,0.0
HMGXB4,0.13135417
TOM1,0.0
HMOX1,0.41270837
MCM5,0.022395834
RASD2,0.088437505
1700007B14RIK,0.0
NR3C2,0.06041667
ARHGAP10,0.17645834
0610038B21RIK,0.0
PRMT10,0.03125
TMEM184C,0.27333334
1700092C02RIK,0.0
EDNRA,0.0
TTC29,0.069375
POU4F2,0.0
RBMXL1,0.52427083
SLC10A7,0.09375
LSM6,0.6748958
ZFP827,0.059479166
1700011L22RIK,0.0
MMAA,0.26489583
GM4890,0.022708334
SMAD1,0.31010416
OTUD4,0.15041666
ABCE1,0.1528125
ANAPC10,0.26010415
HHIP,0.0
GYPA,0.0
4930505O20RIK,0.0
FREM3,0.0
SMARCA5,0.20895831
GAB1,0.14125
GM27048,0.0
USP38,0.08229166
GM9725,0.0
INPP4B,0.0
4930579O11RIK,0.0
IL15,0.043229166
ZFP330,0.24854167
RNF150,0.046249997
GM10645,0.031354167
TBC1D9,0.12166666
UCP1,0.0378125
ELMOD2,0.0
MGAT4D,0.0
CLGN,0.0
SCOC,0.31854168
OLFR370,0.0
NDUFB7,1.7634374
TECR,2.8462496
DNAJB1,2.5515623
GIPC1,0.5545833
PTGER1,0.0
PKN1,0.07427084
DDX39,0.6113542
ADGRE5,0.046145838
GM26721,0.0
ADGRL1,0.20906252
GM10644,0.019479167
ASF1B,0.005520833
PRKACA,0.6528125
SAMD1,0.07447917
1700067K01RIK,0.0
2210011C24RIK,0.23260416
PALM3,0.0
IL27RA,0.0
RLN3,0.0
GM10643,0.0
C330011M18RIK,0.0
RFX1,0.022291668
DCAF15,0.111875
PODNL1,0.0
CC2D1A,0.0696875
4930432K21RIK,0.0
NANOS3,0.0
GM26887,0.0
GM26532,0.084583335
ZSWIM4,0.0096875
D8ERTD738E,2.1597917
MRI1,0.18354167
CCDC130,0.069583334
CACNA1A,0.31947914
GM16183,0.043645833
IER2,4.053959
GM26664,0.033958334
NACC1,0.18291669
TRMT1,0.3109375
NFIX,0.953646
LYL1,0.0
G430095P16RIK,0.023229167
DAND5,0.051666666
GADD45GIP1,0.78927094
RAD23A,0.6163541
CALR,2.3516667
FARSA,0.26354167
SYCE2,0.305625
GCDH,0.10145833
KLF1,0.0
DNASE2A,0.6079166
MAST1,0.0
RTBDN,0.0
RNASEH2A,0.244375
PRDX2,3.295
JUNB,4.3230214
HOOK2,0.13406248
BEST2,0.0
ASNA1,0.5440625
2310036O22RIK,1.7150002
TNPO2,0.07802083
FBXW9,0.17114584
GM5741,0.0
DHPS,0.20447917
WDR83,0.38250002
WDR83OS,0.9647915
MAN2B1,0.16739583
ZFP791,0.0
CKS1BRT,0.0525
OLFR371,0.0
VPS35,0.35687497
ORC6,0.23125
MYLK3,0.0096875
AA672651,0.0
4921524J17RIK,0.43031242
GPT2,0.056354165
DNAJA2,1.1871878
NETO2,0.0
ITFG1,0.5025
PHKB,0.046354163
ABCC12,0.0
LONP2,0.24062501
SIAH1A,0.29010418
GM10638,0.0
N4BP1,0.080416664
2010110E17RIK,0.0
GM27167,0.0
GM27168,0.0
GM5118,0.0
GM27246,0.0
GM10637,0.0
GM27169,0.0
GM27207,0.0
4930535O05RIK,0.0
GM19872,0.0
CBLN1,0.019895833
GM2694,0.0
GM27016,0.0
1700120C18RIK,0.0
4933402J07RIK,0.0
ZFP423,0.0
GM2716,0.0
CNEP1R1,0.061249997
HEATR3,0.024479166
9430002A10RIK,0.0
PAPD5,0.016145833
ADCY7,0.0171875
BRD7,0.22916664
NKD1,0.031041667
SNX20,0.046875
NOD2,0.0
CYLD,0.098749995
SALL1,0.0
GM6625,0.0
TOX3,0.2539583
CHD9,0.07947917
GM6658,0.0
RBL2,0.09604166
AKTIP,0.3034375
RPGRIP1L,0.013750001
FTO,0.20614584
GM3235,0.0
IRX3,0.36010417
IRX3OS,0.053229168
GM28511,0.0
GM28515,0.0
GM28516,0.0
CRNDE,0.28822914
GM21817,0.0
IRX5,0.22677083
GM29177,0.0
IRX6,0.0
MMP2,0.0
LPCAT2,0.34885418
CAPNS2,0.0
SLC6A2,0.0
CES1A,0.0
CES1B,0.0071875
CES1C,0.0
CES1D,2.0436456
CES1E,0.18
CES1F,0.043541666
CES1G,0.018125
CES1H,0.028229168
CES5A,0.018958334
GM26843,0.025625
GNAO1,0.25125
AMFR,0.4746875
NUDT21,0.45989585
OGFOD1,0.05135417
BBS2,0.030312499
MT4,0.0
MT3,0.46833336
MT2,1.5186458
MT1,3.0741663
NUP93,0.07177084
SLC12A3,0.0
GM15889,0.0
GM15890,0.0
HERPUD1,1.4322915
9330175E14RIK,0.0
NLRC5,0.0
CPNE2,0.0209375
FAM192A,0.35427085
RSPRY1,0.060208336
ARL2BP,0.94666666
PLLP,0.85447913
CCL22,0.0
CX3CL1,0.3111458
CCL17,0.0
CIAPIN1,0.49437496
COQ9,0.5836459
POLR2C,1.1430211
DOK4,0.010625
CCDC102A,0.022916667
ADGRG5,0.0
ADGRG1,0.7192709
ADGRG3,0.026354166
DRC7,0.021875
KATNB1,0.072187506
KIFC3,0.0209375
CNGB1,0.0
TEPP,0.0
ZFP319,0.037604168
USB1,0.072916664
MMP15,0.0778125
CFAP20,0.88989586
CSNK2A2,0.042083334
CCDC113,0.025625
PRSS54,0.0
GINS3,0.037291665
NDRG4,0.024583332
SETD6,0.19145834
CNOT1,0.26822916
GM10094,0.051458333
SLC38A7,0.053541664
GOT2,0.29114583
GM15679,0.0
CDH8,0.0
A330008L17RIK,0.0
CDH11,0.0
GM8730,0.020625
CDH5,0.0
BEAN1,0.0
GM10631,0.0
TK2,0.17645834
CKLF,0.26177084
CMTM2A,0.0
CMTM1,0.0
GM11020,0.0
CMTM2B,0.0
CMTM3,0.078541666
CMTM4,0.14020832
DYNC1LI2,0.12
CCDC79,0.0
NAE1,0.3622917
CAR7,0.041875
PDP2,0.0096875
CDH16,0.018333333
RRAD,0.0
FAM96B,0.4188542
1700082M22RIK,0.0
CES2A,0.0
CES2B,0.069583334
CES2C,0.0
CES2D-PS,0.0
CES2E,0.057500005
CES2F,0.020208335
CES2G,0.1725
CES2H,0.0
CES3A,0.0
CES3B,0.0
CES4A,0.0
GM3830,0.0
CBFB,0.20354168
D230025D16RIK,0.24041666
B3GNT9,0.0
TRADD,0.22416668
FBXL8,0.057083335
HSF4,0.018333333
NOL3,0.18802084
4931428F04RIK,0.022708334
EXOC3L,0.041354164
E2F4,0.16739583
ELMO3,0.15406251
LRRC29,0.0171875
TMEM208,1.2586459
FHOD1,0.020625
SLC9A5,0.0
PLEKHG4,0.0
KCTD19,0.0
LRRC36,0.0
TPPP3,1.2491668
ZDHHC1,0.15197916
HSD11B2,0.0
ATP6V0D1,1.3311461
GM38250,0.0
AGRP,0.0
FAM65A,0.06052083
GM5914,0.092395835
CTCF,0.17229168
RLTPR,0.0503125
ACD,0.4834375
PARD6A,0.3628125
ENKD1,0.044999998
4933405L10RIK,0.015416667
GFOD2,0.15114583
RANBP10,0.08802083
TSNAXIP1,0.0
CENPT,0.020104166
THAP11,0.45270833
NUTF2,0.07489584
EDC4,0.08656251
NRN1L,0.0
PSKH1,0.076666676
CTRL,0.0
GM16156,0.0
PSMB10,0.5389583
LCAT,0.0
SLC12A4,0.050104167
DPEP3,0.0
DPEP2,0.17322916
DUS2,0.069583334
DDX28,0.34260416
NFATC3,0.1253125
ESRP2,0.08208334
PLA2G15,0.072187506
SLC7A6,0.06979167
SLC7A6OS,0.30218753
PRMT7,0.3028125
GM26786,0.0
SMPD3,0.253125
GM10629,0.013437499
ZFP90,0.04135417
6030452D12RIK,0.0
CDH3,0.033125
GM10073,0.025
1110028F18RIK,0.0
CDH1,0.97479177
TANGO6,0.09156251
HAS3,0.0
CHTF8,0.2040625
CIRH1A,0.29708335
SNTB2,0.10104167
GM16208,0.0
