Feature Name,1,2,3,4,5
GO PARAXIAL MESODERM MORPHOGENESIS,0,0,0,1,0
GO PARENTAL BEHAVIOR,0,0,1,1,0
GO PARTURITION,0,0,0,1,0
GO PATHWAY RESTRICTED SMAD PROTEIN PHOSPHORYLATION,1,0,0,0,0
GO PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,1,0,0,0,0
GO PATTERN SPECIFICATION PROCESS,0,0,0,0,0
GO PENILE ERECTION,0,0,0,0,0
GO PENTOSE METABOLIC PROCESS,0,1,0,0,0
GO PEPTIDE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO PEPTIDE CATABOLIC PROCESS,1,0,0,0,0
GO PEPTIDE CROSS LINKING,1,0,0,0,0
GO PEPTIDE HORMONE SECRETION,0,0,0,1,0
GO PEPTIDE METABOLIC PROCESS,1,0,0,0,0
GO PEPTIDE SECRETION,0,0,0,1,0
GO PEPTIDYL AMINO ACID MODIFICATION,0,0,0,0,0
GO PEPTIDYL ARGININE METHYLATION,0,0,1,0,0
GO PEPTIDYL ARGININE MODIFICATION,0,1,0,0,0
GO PEPTIDYL ARGININE N METHYLATION,0,0,1,0,0
GO PEPTIDYL ASPARAGINE MODIFICATION,1,0,0,0,0
GO PEPTIDYL CYSTEINE MODIFICATION,0,0,0,0,0
GO PEPTIDYL GLUTAMIC ACID MODIFICATION,0,0,0,0,0
GO PEPTIDYL HISTIDINE MODIFICATION,0,0,1,0,0
GO PEPTIDYL L CYSTEINE S PALMITOYLATION,0,0,0,0,0
GO PEPTIDYL LYSINE ACETYLATION,0,0,0,0,1
GO PEPTIDYL LYSINE DIMETHYLATION,0,0,0,0,0
GO PEPTIDYL LYSINE METHYLATION,0,0,0,0,1
GO PEPTIDYL LYSINE MODIFICATION,0,0,0,0,1
GO PEPTIDYL LYSINE TRIMETHYLATION,0,0,0,0,0
GO PEPTIDYL METHIONINE MODIFICATION,0,1,0,0,0
GO PEPTIDYL PROLINE HYDROXYLATION,0,0,0,0,0
GO PEPTIDYL PROLINE MODIFICATION,1,0,0,0,0
GO PEPTIDYL SERINE DEPHOSPHORYLATION,0,0,0,0,0
GO PEPTIDYL SERINE MODIFICATION,0,0,0,0,0
GO PEPTIDYL THREONINE DEPHOSPHORYLATION,0,0,0,0,0
GO PEPTIDYL THREONINE MODIFICATION,0,0,0,0,0
GO PEPTIDYL TYROSINE AUTOPHOSPHORYLATION,0,0,0,1,0
GO PEPTIDYL TYROSINE DEPHOSPHORYLATION,0,0,0,0,0
GO PEPTIDYL TYROSINE MODIFICATION,1,0,0,0,0
GO PERICARDIUM DEVELOPMENT,0,0,0,0,0
GO PERIPHERAL NERVOUS SYSTEM DEVELOPMENT,0,0,0,0,0
GO PERIPHERAL NERVOUS SYSTEM NEURON DIFFERENTIATION,0,0,0,0,0
GO PERK MEDIATED UNFOLDED PROTEIN RESPONSE,0,0,0,0,0
GO PEROXISOMAL MEMBRANE TRANSPORT,0,0,0,0,0
GO PEROXISOMAL TRANSPORT,0,0,0,0,0
GO PEROXISOME ORGANIZATION,0,0,0,0,0
GO PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO PH REDUCTION,0,0,0,0,0
GO PHAGOCYTOSIS,1,0,0,0,0
GO PHAGOCYTOSIS RECOGNITION,0,0,0,0,0
GO PHAGOLYSOSOME ASSEMBLY,0,0,0,1,0
GO PHAGOSOME ACIDIFICATION,0,0,0,0,0
GO PHAGOSOME MATURATION,0,0,0,0,0
GO PHARYNGEAL SYSTEM DEVELOPMENT,0,0,0,0,0
GO PHASIC SMOOTH MUSCLE CONTRACTION,0,0,1,0,0
GO PHENOL CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0,0,0,0,0
GO PHENOL CONTAINING COMPOUND CATABOLIC PROCESS,0,0,0,0,0
GO PHENOL CONTAINING COMPOUND METABOLIC PROCESS,0,0,0,0,0
GO PHOSPHATE ION TRANSMEMBRANE TRANSPORT,0,0,0,0,0
GO PHOSPHATE ION TRANSPORT,0,0,0,0,0
GO PHOSPHATIDIC ACID METABOLIC PROCESS,0,1,0,0,0
GO PHOSPHATIDYLCHOLINE ACYL CHAIN REMODELING,0,1,0,0,0
GO PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS,0,0,0,1,0
GO PHOSPHATIDYLCHOLINE CATABOLIC PROCESS,0,0,0,0,0
GO PHOSPHATIDYLCHOLINE METABOLIC PROCESS,0,0,0,0,0
GO PHOSPHATIDYLETHANOLAMINE ACYL CHAIN REMODELING,0,1,0,0,0
GO PHOSPHATIDYLETHANOLAMINE BIOSYNTHETIC PROCESS,0,0,0,0,0
GO PHOSPHATIDYLETHANOLAMINE METABOLIC PROCESS,0,0,0,0,0
GO PHOSPHATIDYLGLYCEROL ACYL CHAIN REMODELING,0,1,0,0,0
GO PHOSPHATIDYLGLYCEROL METABOLIC PROCESS,0,1,0,0,0
GO PHOSPHATIDYLINOSITOL 3 KINASE SIGNALING,0,0,0,0,0
GO PHOSPHATIDYLINOSITOL 3 PHOSPHATE BIOSYNTHETIC PROCESS,0,0,0,0,0
GO PHOSPHATIDYLINOSITOL ACYL CHAIN REMODELING,0,1,0,0,0
GO PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS,0,1,0,1,0
GO PHOSPHATIDYLINOSITOL DEPHOSPHORYLATION,0,0,0,0,0
GO PHOSPHATIDYLINOSITOL METABOLIC PROCESS,0,1,0,1,0
GO PHOSPHATIDYLINOSITOL PHOSPHORYLATION,0,0,0,1,0
GO PHOSPHATIDYLSERINE ACYL CHAIN REMODELING,0,1,0,0,0
GO PHOSPHATIDYLSERINE METABOLIC PROCESS,0,1,0,0,0
GO PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,0,0,0,1,0
GO PHOSPHOLIPID BIOSYNTHETIC PROCESS,0,1,0,1,0
GO PHOSPHOLIPID CATABOLIC PROCESS,0,0,0,1,0
GO PHOSPHOLIPID DEPHOSPHORYLATION,0,0,0,0,0
GO PHOSPHOLIPID EFFLUX,0,0,0,0,0
GO PHOSPHOLIPID HOMEOSTASIS,0,0,0,0,0
GO PHOSPHOLIPID METABOLIC PROCESS,0,1,0,1,0
GO PHOSPHOLIPID TRANSPORT,0,0,0,1,0
GO PHOSPHORYLATED CARBOHYDRATE DEPHOSPHORYLATION,0,0,0,0,0
GO PHOSPHORYLATION OF RNA POLYMERASE II C TERMINAL DOMAIN,0,0,0,0,0
GO PHOTOPERIODISM,0,1,0,0,0
GO PHOTORECEPTOR CELL DEVELOPMENT,0,0,0,0,0
GO PHOTORECEPTOR CELL DIFFERENTIATION,0,0,0,0,1
GO PHOTORECEPTOR CELL MAINTENANCE,0,0,0,0,0
GO PHOTORECEPTOR CELL OUTER SEGMENT ORGANIZATION,0,0,0,0,1
GO PHOTOTRANSDUCTION,0,0,0,0,0
GO PHOTOTRANSDUCTION VISIBLE LIGHT,0,0,0,0,0
GO PHYSIOLOGICAL CARDIAC MUSCLE HYPERTROPHY,0,0,0,0,0
GO PIGMENT ACCUMULATION,0,0,0,0,0
GO PIGMENT BIOSYNTHETIC PROCESS,1,0,0,0,0
GO PIGMENT CELL DIFFERENTIATION,0,0,0,0,0
GO PIGMENT GRANULE LOCALIZATION,0,0,0,0,0
GO PIGMENT GRANULE MATURATION,1,0,0,0,0
GO PIGMENT GRANULE ORGANIZATION,0,0,0,0,0
GO PIGMENT METABOLIC PROCESS,0,0,0,0,0
GO PIGMENTATION,0,0,0,0,0
GO PINOCYTOSIS,1,0,0,0,0
GO PIRNA METABOLIC PROCESS,0,0,0,0,0
GO PITUITARY GLAND DEVELOPMENT,0,0,0,0,0
GO PLACENTA BLOOD VESSEL DEVELOPMENT,0,0,0,0,0
GO PLACENTA DEVELOPMENT,0,0,0,0,0
GO PLASMA LIPOPROTEIN PARTICLE CLEARANCE,1,0,0,0,0
GO PLASMA MEMBRANE FUSION,0,0,0,0,0
GO PLASMA MEMBRANE ORGANIZATION,1,0,0,0,0
GO PLASMA MEMBRANE PHOSPHOLIPID SCRAMBLING,0,0,0,1,0
GO PLASMA MEMBRANE REPAIR,0,0,1,0,0
GO PLASMA MEMBRANE TUBULATION,0,0,0,0,0
GO PLASMINOGEN ACTIVATION,1,0,0,0,0
GO PLATELET ACTIVATION,1,0,0,0,0
GO PLATELET AGGREGATION,1,0,0,0,0
GO PLATELET DEGRANULATION,1,0,0,0,0
GO PLATELET DERIVED GROWTH FACTOR RECEPTOR BETA SIGNALING PATHWAY,0,0,0,0,0
GO PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0,0,0,0,0
GO PLATELET MORPHOGENESIS,1,1,0,0,0
GO PODOSOME ASSEMBLY,0,0,0,0,0
GO POLARIZED EPITHELIAL CELL DIFFERENTIATION,0,0,0,0,0
GO POLY A PLUS MRNA EXPORT FROM NUCLEUS,0,0,0,0,0
GO POLY N ACETYLLACTOSAMINE METABOLIC PROCESS,0,0,0,1,0
GO POLYAMINE BIOSYNTHETIC PROCESS,0,1,0,0,0
GO POLYAMINE METABOLIC PROCESS,1,0,0,0,0
GO POLYOL BIOSYNTHETIC PROCESS,0,0,0,0,0
GO POLYOL CATABOLIC PROCESS,0,0,0,0,0
GO POLYOL METABOLIC PROCESS,0,1,0,0,0
GO POLYOL TRANSPORT,0,0,0,0,0
GO POLYSACCHARIDE BIOSYNTHETIC PROCESS,0,0,0,1,0
GO POLYSACCHARIDE CATABOLIC PROCESS,0,0,0,0,0
GO POLYSACCHARIDE METABOLIC PROCESS,0,0,0,1,0
GO PORE COMPLEX ASSEMBLY,0,1,0,0,0
GO PORPHYRIN CONTAINING COMPOUND METABOLIC PROCESS,0,0,0,0,0
GO POSITIVE CHEMOTAXIS,0,0,0,0,0
GO POSITIVE REGULATION BY HOST OF VIRAL PROCESS,1,0,0,0,0
GO POSITIVE REGULATION BY HOST OF VIRAL TRANSCRIPTION,0,0,0,0,0
GO POSITIVE REGULATION BY SYMBIONT OF ENTRY INTO HOST,1,0,0,0,0
GO POSITIVE REGULATION OF ACTIN CYTOSKELETON REORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY,1,0,0,0,0
GO POSITIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION,0,1,0,0,0
GO POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION,0,1,0,1,0
GO POSITIVE REGULATION OF ACTIN NUCLEATION,0,1,0,0,0
GO POSITIVE REGULATION OF ACTION POTENTIAL,0,0,0,0,0
GO POSITIVE REGULATION OF ACTIVATED T CELL PROLIFERATION,0,0,0,0,0
GO POSITIVE REGULATION OF ACUTE INFLAMMATORY RESPONSE,1,0,0,0,0
GO POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,1,0,0,0,0
GO POSITIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS,0,0,1,0,0
GO POSITIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,1,0,0,0,0
GO POSITIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,1,0,0,0,0
GO POSITIVE REGULATION OF ALPHA BETA T CELL PROLIFERATION,1,0,0,0,0
GO POSITIVE REGULATION OF AMINE TRANSPORT,0,0,0,1,0
GO POSITIVE REGULATION OF AMINO ACID TRANSPORT,0,0,0,0,0
GO POSITIVE REGULATION OF AMYLOID BETA FORMATION,0,0,0,1,0
GO POSITIVE REGULATION OF AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF ANION TRANSPORT,0,0,0,0,0
GO POSITIVE REGULATION OF ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,0,0,0,0,0
GO POSITIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY,0,0,0,1,0
GO POSITIVE REGULATION OF ARP2 3 COMPLEX MEDIATED ACTIN NUCLEATION,0,1,1,0,0
GO POSITIVE REGULATION OF ASTROCYTE DIFFERENTIATION,1,0,0,0,0
GO POSITIVE REGULATION OF ATP BIOSYNTHETIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF ATP METABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF ATPASE ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF AUTOPHAGY,0,0,0,0,0
GO POSITIVE REGULATION OF AUTOPHAGY OF MITOCHONDRION,1,0,0,0,0
GO POSITIVE REGULATION OF AXON EXTENSION,0,0,0,0,0
GO POSITIVE REGULATION OF AXONOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF B CELL ACTIVATION,0,0,0,1,0
GO POSITIVE REGULATION OF B CELL DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY,1,0,0,0,0
GO POSITIVE REGULATION OF B CELL PROLIFERATION,0,0,0,1,0
GO POSITIVE REGULATION OF BEHAVIOR,0,0,0,0,0
GO POSITIVE REGULATION OF BINDING,1,0,0,0,0
GO POSITIVE REGULATION OF BIOMINERALIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF BLOOD CIRCULATION,1,0,0,1,0
GO POSITIVE REGULATION OF BLOOD PRESSURE,0,0,0,1,0
GO POSITIVE REGULATION OF BLOOD VESSEL DIAMETER,1,0,0,0,0
GO POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,1,0,0,0,0
GO POSITIVE REGULATION OF BMP SIGNALING PATHWAY,0,0,0,0,0
GO POSITIVE REGULATION OF BONE MINERALIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF BONE RESORPTION,0,0,0,0,0
GO POSITIVE REGULATION OF BROWN FAT CELL DIFFERENTIATION,0,0,0,1,0
GO POSITIVE REGULATION OF CALCINEURIN MEDIATED SIGNALING,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION DEPENDENT EXOCYTOSIS,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION IMPORT,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION TRANSPORT,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM ION TRANSPORT INTO CYTOSOL,0,0,0,0,0
GO POSITIVE REGULATION OF CALCIUM MEDIATED SIGNALING,0,0,0,0,0
GO POSITIVE REGULATION OF CAMP MEDIATED SIGNALING,0,0,0,1,0
GO POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY,0,0,0,0,0
GO POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF CARDIAC MUSCLE CELL DIFFERENTIATION,1,0,0,0,0
GO POSITIVE REGULATION OF CARDIAC MUSCLE CELL PROLIFERATION,0,0,0,0,0
GO POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF CARDIOCYTE DIFFERENTIATION,1,0,0,0,0
GO POSITIVE REGULATION OF CARTILAGE DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF CATABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF CATALYTIC ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CATECHOLAMINE SECRETION,0,0,0,0,0
GO POSITIVE REGULATION OF CATION CHANNEL ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,1,1,0,0,0
GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,1,1,0,0,0
GO POSITIVE REGULATION OF CELL ACTIVATION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL ADHESION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN,0,0,0,1,0
GO POSITIVE REGULATION OF CELL AGING,0,0,0,0,0
GO POSITIVE REGULATION OF CELL CELL ADHESION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL CELL ADHESION MEDIATED BY CADHERIN,0,0,0,1,0
GO POSITIVE REGULATION OF CELL CYCLE,0,0,0,0,0
GO POSITIVE REGULATION OF CELL CYCLE ARREST,0,0,0,0,0
GO POSITIVE REGULATION OF CELL CYCLE G1 S PHASE TRANSITION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL CYCLE G2 M PHASE TRANSITION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION,0,1,0,0,0
GO POSITIVE REGULATION OF CELL CYCLE PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF CELL DEATH,0,0,0,0,0
GO POSITIVE REGULATION OF CELL DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF CELL DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL DIVISION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL GROWTH,0,0,0,1,0
GO POSITIVE REGULATION OF CELL JUNCTION ASSEMBLY,0,0,0,0,0
GO POSITIVE REGULATION OF CELL KILLING,0,0,0,1,0
GO POSITIVE REGULATION OF CELL MATRIX ADHESION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL MATURATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,1,0,0,0,0
GO POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL POPULATION PROLIFERATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELL SIZE,0,0,0,0,0
GO POSITIVE REGULATION OF CELL SUBSTRATE ADHESION,1,0,0,0,0
GO POSITIVE REGULATION OF CELL SUBSTRATE JUNCTION ORGANIZATION,1,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR AMIDE METABOLIC PROCESS,1,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR BIOSYNTHETIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR COMPONENT BIOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR COMPONENT MOVEMENT,1,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR EXTRAVASATION,1,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS,1,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR PROTEIN LOCALIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,0,0,0,0,0
GO POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS,0,0,0,0,0
GO POSITIVE REGULATION OF CENTROSOME CYCLE,0,0,0,0,0
GO POSITIVE REGULATION OF CHEMOKINE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO POSITIVE REGULATION OF CHEMOKINE PRODUCTION,0,0,0,0,0
GO POSITIVE REGULATION OF CHEMOTAXIS,0,0,0,1,0
GO POSITIVE REGULATION OF CHOLESTEROL EFFLUX,1,0,0,0,0
GO POSITIVE REGULATION OF CHONDROCYTE DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF CHROMATIN ASSEMBLY OR DISASSEMBLY,0,0,0,0,0
GO POSITIVE REGULATION OF CHROMATIN BINDING,0,0,0,0,0
GO POSITIVE REGULATION OF CHROMATIN ORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CHROMOSOME ORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CHROMOSOME SEGREGATION,0,1,0,0,0
GO POSITIVE REGULATION OF CHROMOSOME SEPARATION,0,1,0,0,0
GO POSITIVE REGULATION OF CILIUM ASSEMBLY,0,0,0,0,1
GO POSITIVE REGULATION OF CILIUM MOVEMENT,0,0,0,0,0
GO POSITIVE REGULATION OF CIRCADIAN RHYTHM,0,0,0,0,0
GO POSITIVE REGULATION OF COAGULATION,0,0,0,0,0
GO POSITIVE REGULATION OF COLD INDUCED THERMOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF COLLAGEN METABOLIC PROCESS,1,0,0,0,0
GO POSITIVE REGULATION OF COLLATERAL SPROUTING,0,0,0,0,0
GO POSITIVE REGULATION OF CREB TRANSCRIPTION FACTOR ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CYCLASE ACTIVITY,0,0,1,0,0
GO POSITIVE REGULATION OF CYCLIN DEPENDENT PROTEIN KINASE ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF CYSTEINE TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC SIGNALING PATHWAY,0,0,0,1,0
GO POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS,1,0,0,0,0
GO POSITIVE REGULATION OF CYTOKINE PRODUCTION,1,0,0,0,0
GO POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,0,0,0,0
GO POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,0,0,0,1,0
GO POSITIVE REGULATION OF CYTOKINE SECRETION,0,0,0,1,0
GO POSITIVE REGULATION OF CYTOKINESIS,0,0,0,1,0
GO POSITIVE REGULATION OF CYTOPLASMIC TRANSLATION,0,1,0,0,0
GO POSITIVE REGULATION OF CYTOPLASMIC TRANSPORT,0,0,0,0,0
GO POSITIVE REGULATION OF CYTOSKELETON ORGANIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION INVOLVED IN PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED SIGNALING PATHWAY,1,0,0,0,0
GO POSITIVE REGULATION OF DEFENSE RESPONSE,1,1,0,0,0
GO POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST,0,0,0,1,0
GO POSITIVE REGULATION OF DENDRITE DEVELOPMENT,0,0,0,0,1
GO POSITIVE REGULATION OF DENDRITE MORPHOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF DENDRITIC SPINE MORPHOGENESIS,0,0,0,0,0
GO POSITIVE REGULATION OF DEPHOSPHORYLATION,0,0,0,0,0
GO POSITIVE REGULATION OF DEVELOPMENTAL GROWTH,0,0,0,0,0
GO POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF DIGESTIVE SYSTEM PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF DNA BINDING,0,0,0,0,0
GO POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,1,0,0,0,0
GO POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS,0,1,0,0,0
GO POSITIVE REGULATION OF DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,0,0,0,0,0
GO POSITIVE REGULATION OF DNA DEPENDENT DNA REPLICATION,0,0,0,0,0
GO POSITIVE REGULATION OF DNA METABOLIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF DNA RECOMBINATION,1,0,0,0,0
GO POSITIVE REGULATION OF DNA REPAIR,0,0,0,0,0
GO POSITIVE REGULATION OF DNA REPLICATION,0,0,0,0,0
GO POSITIVE REGULATION OF DNA TEMPLATED TRANSCRIPTION ELONGATION,0,0,1,0,0
GO POSITIVE REGULATION OF DNA TEMPLATED TRANSCRIPTION INITIATION,0,0,0,0,0
GO POSITIVE REGULATION OF DOUBLE STRAND BREAK REPAIR,0,0,0,0,0
GO POSITIVE REGULATION OF DOUBLE STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION,0,0,0,0,0
GO POSITIVE REGULATION OF DOUBLE STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING,0,0,0,0,0
GO POSITIVE REGULATION OF EMBRYONIC DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF ENDOCYTOSIS,1,0,0,0,0
GO POSITIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY,0,0,0,1,0
GO POSITIVE REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE,0,0,0,0,0
GO POSITIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS,1,0,0,1,0
GO POSITIVE REGULATION OF ENDOTHELIAL CELL DIFFERENTIATION,0,0,0,1,0
GO POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,1,0,0,0,0
GO POSITIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION,0,0,0,1,0
GO POSITIVE REGULATION OF EPIDERMAL CELL DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR ACTIVATED RECEPTOR ACTIVITY,0,0,0,0,0
GO POSITIVE REGULATION OF EPIDERMIS DEVELOPMENT,0,0,0,0,0
GO POSITIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,0,0,0,0,0
GO POSITIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION,0,0,0,1,0
GO POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION,1,0,0,0,0
GO POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,0,0,0,0,0
GO POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,0,0,0,0,0
GO POSITIVE REGULATION OF ERAD PATHWAY,1,0,0,0,0
GO POSITIVE REGULATION OF ERBB SIGNALING PATHWAY,0,0,0,0,0
GO POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE,1,0,0,0,0
GO POSITIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION,0,0,0,0,0
GO POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION,0,0,0,0,0
GO POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION,0,0,0,0,0
GO POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO TELOMERE,0,0,1,0,0
GO POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,0,0,0,0,0
GO POSITIVE REGULATION OF EXECUTION PHASE OF APOPTOSIS,1,0,0,0,0
GO POSITIVE REGULATION OF EXOCYTOSIS,0,0,0,0,0
GO POSITIVE REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY,0,0,0,0,0
GO POSITIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION,1,0,0,0,0
GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,1,0,0,0,0
GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND,0,0,0,0,0
