archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
3,GO REGULATION OF POSTSYNAPTIC NEUROTRANSMITTER RECEPTOR ACTIVITY,0.29206,0.091928,0.29771,0,0
3,GO REGULATION OF TRANSCRIPTION INVOLVED IN G1 S TRANSITION OF MITOTIC CELL CYCLE,0.48118,0.091918,0.048337,0,0
3,GO AMINO ACID IMPORT,0.059504,0.091913,0.18316,0,0
3,GO ENDOTHELIAL CELL PROLIFERATION,0.66904,0.091592,0.014789,0,0
3,GO REGULATION OF FLAGELLATED SPERM MOTILITY,0.46631,0.091473,0.083542,0,0
3,GO CELLULAR RESPONSE TO NITRIC OXIDE,0.35697,0.091368,0.066517,0,0
3,GO MODULATION BY HOST OF VIRAL PROCESS,0.12771,0.091356,0.089984,0,0
3,GO PROTEIN PALMITOYLATION,0.15361,0.091353,0.11474,0,0
3,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,0.11333,0.091032,0.072143,0,0
3,GO G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,0.048983,0.091008,0.072185,0,0
3,GO NEGATIVE REGULATION OF COLLAGEN METABOLIC PROCESS,0.27056,0.090923,0.10083,0,0
3,GO IRON ION HOMEOSTASIS,0.20396,0.090872,0.076462,0,0
3,GO NERVE DEVELOPMENT,0.98559,0.090835,-0.0090258,0,0
3,GO PURINE NUCLEOSIDE METABOLIC PROCESS,0.15017,0.090772,0.082311,0,0
3,GO KERATINOCYTE MIGRATION,0.45898,0.09072,0.048809,0,0
3,GO CONVERGENT EXTENSION,0.32052,0.09057,0.093476,0,0
3,GO HEXOSE CATABOLIC PROCESS,0.50395,0.09056,0.03469,0,0
3,GO PRESYNAPTIC MEMBRANE ORGANIZATION,0.38927,0.090291,0.17848,0,0
3,GO DOUBLE STRAND BREAK REPAIR VIA BREAK INDUCED REPLICATION,0.43029,0.090194,0.12979,0,0
3,GO DNA REPLICATION INDEPENDENT NUCLEOSOME ORGANIZATION,0.30323,0.090188,0.066599,0,0
3,GO NEGATIVE REGULATION OF TRANSPORTER ACTIVITY,0.22164,0.090146,0.071136,0,0
3,GO METHYLATION,0.042464,0.089999,0.074348,0,0
3,GO REGULATION OF TRANSPORTER ACTIVITY,0.10025,0.089924,0.092153,0,0
3,GO AMINE CATABOLIC PROCESS,0.90893,0.08992,-0.030364,0,0
3,GO REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL,0.093006,0.08971,0.10922,0,0
3,GO CEREBELLAR CORTEX MORPHOGENESIS,0.1794,0.089423,0.12179,0,0
3,GO REGULATION OF FIBRINOLYSIS,0.50395,0.089125,-0.067797,0,0
3,GO REGULATION OF CLATHRIN DEPENDENT ENDOCYTOSIS,0.50395,0.089021,0.06895,0,0
3,GO CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS,0.16798,0.088941,0.10931,0,0
3,GO ALDITOL PHOSPHATE METABOLIC PROCESS,0.64294,0.088755,0.053462,0,0
3,GO REGULATION OF STEROID HORMONE BIOSYNTHETIC PROCESS,0.90893,0.088717,-0.031682,0,0
3,GO SYNAPTIC VESICLE RECYCLING,0.2356,0.088684,0.11361,0,0
3,GO CELLULAR RESPONSE TO X RAY,0.88036,0.088592,0.037373,0,0
3,GO RNA EXPORT FROM NUCLEUS,0.038917,0.088482,0.11522,0,0
3,GO METHIONINE BIOSYNTHETIC PROCESS,0.20396,0.088441,0.067606,0,0
3,GO GUANOSINE CONTAINING COMPOUND METABOLIC PROCESS,0.15712,0.088436,0.072689,0,0
3,GO ASPARTATE FAMILY AMINO ACID BIOSYNTHETIC PROCESS,0.38927,0.08809,0.061747,0,0
3,GO RESPONSE TO POTASSIUM ION,0.71343,0.087889,0.041242,0,0
3,GO PURINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0.030665,0.087671,0.14614,0,0
3,GO REGULATION OF CALCIUM ION TRANSPORT,0.042464,0.087645,0.10162,0,0
3,GO REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO HYPOXIA,0.28658,0.087601,0.066985,0,0
3,GO POSITIVE REGULATION OF PODOSOME ASSEMBLY,0.60042,0.087586,-0.16075,0,0
3,GO REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING,0.55922,0.087533,0.048933,0,0
3,GO PROTEIN KINASE C SIGNALING,0.45171,0.087416,0.052114,0,0
3,GO REGULATION OF ION TRANSPORT,0.28658,0.087269,0.059417,0,0
3,GO PIGMENT BIOSYNTHETIC PROCESS,0.13384,0.08705,0.11508,0,0
3,GO POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT,0.19139,0.086989,0.062755,0,0
3,GO SPERMATID NUCLEUS DIFFERENTIATION,0.17553,0.086777,0.084054,0,0
3,GO CELL RECOGNITION,0.35697,0.086101,0.04347,0,0
3,GO INORGANIC ION TRANSMEMBRANE TRANSPORT,0.15017,0.085995,0.073121,0,0
3,GO REGULATION OF EXTENT OF CELL GROWTH,0.10277,0.085982,0.1137,0,0
3,GO PEROXISOMAL MEMBRANE TRANSPORT,0.09779,0.085826,0.11887,0,0
3,GO CARDIAC MUSCLE CELL CONTRACTION,0.18733,0.085608,0.10987,0,0
3,GO CELLULAR AMINO ACID CATABOLIC PROCESS,0.45171,0.085318,0.062698,0,0
3,GO MONOVALENT INORGANIC CATION TRANSPORT,0.1794,0.085016,0.072154,0,0
3,GO REGULATION OF TELOMERASE ACTIVITY,0.45171,0.084877,0.036585,0,0
3,GO REGULATION OF TRIGLYCERIDE METABOLIC PROCESS,0.42328,0.084738,0.036551,0,0
3,GO POSITIVE REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER,0.15361,0.084731,0.071699,0,0
3,GO NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,0.28658,0.08469,0.053811,0,0
3,GO NUCLEOBASE CONTAINING SMALL MOLECULE INTERCONVERSION,0.24039,0.08459,0.088259,0,0
3,GO ALPHA AMINO ACID CATABOLIC PROCESS,0.43736,0.084326,0.055098,0,0
3,GO POSITIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS,0.12179,0.084324,0.068005,0,0
3,GO NEUTRAL LIPID CATABOLIC PROCESS,0.93762,0.084123,-0.010855,0,0
3,GO POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,0.081867,0.084102,0.08795,0,0
3,GO MULTICELLULAR ORGANISMAL MOVEMENT,0.53518,0.083987,0.042277,0,0
3,GO BLASTOCYST FORMATION,0.22164,0.083906,0.078586,0,0
3,GO RECEPTOR INTERNALIZATION,0.16068,0.083875,0.073533,0,0
3,GO PROTEIN CONTAINING COMPLEX REMODELING,0.1643,0.083796,0.070934,0,0
3,GO RESPONSE TO ZINC ION,0.51167,0.083487,0.042719,0,0
3,GO HEART TRABECULA FORMATION,0.6516,0.08338,0.041016,0,0
3,GO NEPHRON TUBULE FORMATION,0.87087,0.083319,0.021782,0,0
3,GO GAMMA AMINOBUTYRIC ACID SECRETION,0.73147,0.083113,0.029433,0,0
3,GO PEPTIDYL CYSTEINE MODIFICATION,0.088413,0.082804,0.10958,0,0
3,GO NEUROTRANSMITTER BIOSYNTHETIC PROCESS,0.09779,0.082755,0.15437,0,0
3,GO MISMATCH REPAIR,0.35697,0.082706,0.048442,0,0
3,GO DEOXYRIBONUCLEOTIDE METABOLIC PROCESS,0.17553,0.082579,0.058576,0,0
3,GO POSITIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,0.35697,0.082543,0.045831,0,0
3,GO REGULATION OF CILIUM DEPENDENT CELL MOTILITY,0.14347,0.082419,0.11775,0,0
3,GO REGULATION OF EXTRACELLULAR MATRIX ASSEMBLY,0.76799,0.082149,-0.054236,0,0
3,GO REGULATION OF HIGH VOLTAGE GATED CALCIUM CHANNEL ACTIVITY,0.95679,0.082036,-0.04559,0,0
3,GO NEGATIVE REGULATION OF OXIDATIVE STRESS INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY,0.1161,0.082021,0.11696,0,0
3,GO RESPONSE TO PARATHYROID HORMONE,0.53518,0.081998,0.035436,0,0
3,GO NOREPINEPHRINE METABOLIC PROCESS,0.32052,0.08193,0.20232,0,0
3,GO REGULATION OF ANDROGEN RECEPTOR SIGNALING PATHWAY,0.16798,0.081859,0.096661,0,0
3,GO MITOTIC NUCLEAR ENVELOPE DISASSEMBLY,0.39593,0.081663,0.070893,0,0
3,GO REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE,0.39593,0.081563,0.051612,0,0
3,GO HOMOLOGOUS RECOMBINATION,0.35072,0.08154,0.043829,0,0
3,GO NEGATIVE REGULATION OF HORMONE SECRETION,0.2356,0.081372,0.063773,0,0
3,GO RESPIRATORY GASEOUS EXCHANGE BY RESPIRATORY SYSTEM,0.050383,0.081366,0.11687,0,0
3,GO RNA POLYMERASE II PREINITIATION COMPLEX ASSEMBLY,0.28117,0.081344,0.052443,0,0
3,GO PROTEIN FOLDING,0.14347,0.081268,0.075005,0,0
3,GO POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS,0.76799,0.081239,-0.069875,0,0
3,GO REGULATION OF CELLULAR RESPIRATION,0.50395,0.08111,0.071428,0,0
3,GO N TERMINAL PROTEIN AMINO ACID ACETYLATION,0.6603,0.08096,0.016636,0,0
3,GO DICARBOXYLIC ACID BIOSYNTHETIC PROCESS,0.26536,0.080935,0.11072,0,0
3,GO FIBROBLAST ACTIVATION,0.40267,0.080625,0.059378,0,0
3,GO STORE OPERATED CALCIUM ENTRY,0.60883,0.080552,0.048238,0,0
3,GO CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL,0.07572,0.080207,0.09898,0,0
3,GO NEGATIVE REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT,1,0.080144,-0.00083572,0,0
3,GO CELLULAR RESPONSE TO TOXIC SUBSTANCE,0.60883,0.080003,0.019624,0,0
3,GO PHOTORECEPTOR CELL DEVELOPMENT,0.36329,0.07977,0.086317,0,0
3,GO RESPONSE TO SALT,0.57554,0.079682,0.030704,0,0
3,GO REGULATION OF HISTONE PHOSPHORYLATION,0.60883,0.079473,0.043795,0,0
3,GO POSITIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION,0.35697,0.079301,0.058246,0,0
3,GO NEGATIVE REGULATION OF CELL AGING,0.7588,0.079177,0.0085554,0,0
3,GO REGULATION OF MULTICELLULAR ORGANISM GROWTH,0.4445,0.079107,0.038282,0,0
3,GO NEGATIVE REGULATION OF MACROPHAGE MIGRATION,0.9952,0.078962,-0.011137,0,0
3,GO RESPONSE TO HEAT,0.12472,0.07885,0.070453,0,0
3,GO INOSITOL PHOSPHATE BIOSYNTHETIC PROCESS,0.15361,0.078662,0.096402,0,0
3,GO POSITIVE REGULATION OF STEM CELL PROLIFERATION,0.27583,0.078554,0.070584,0,0
3,GO NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS,0.27056,0.078448,0.053813,0,0
3,GO EPHRIN RECEPTOR SIGNALING PATHWAY,0.26536,0.07802,0.085168,0,0
3,GO PROSTAGLANDIN SECRETION,0.33843,0.077907,0.085629,0,0
3,GO RESPONSE TO VITAMIN A,0.8614,0.077713,0.045013,0,0
3,GO MITOCHONDRIAL DNA REPLICATION,0.54313,0.077566,0.031427,0,0
3,GO PIGMENT GRANULE ORGANIZATION,0.43736,0.077528,0.044218,0,0
3,GO POSITIVE REGULATION OF ANION TRANSPORT,0.90893,0.077481,-0.01761,0,0
3,GO POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING,0.26536,0.077452,0.054659,0,0
3,GO MEMBRANE REPOLARIZATION,0.2356,0.077409,0.081682,0,0
3,GO LIPOPROTEIN BIOSYNTHETIC PROCESS,0.28117,0.077314,0.037841,0,0
3,GO POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS,0.6603,0.077227,0.025719,0,0
3,GO NEUROBLAST PROLIFERATION,0.62578,0.077137,0.022078,0,0
3,GO CELL COMMUNICATION BY ELECTRICAL COUPLING INVOLVED IN CARDIAC CONDUCTION,0.20396,0.076983,0.12425,0,0
3,GO REGULATION OF CAMP MEDIATED SIGNALING,0.43736,0.076861,0.059648,0,0
3,GO NEGATIVE REGULATION OF MRNA METABOLIC PROCESS,0.24525,0.076843,0.049503,0,0
3,GO CELLULAR COMPONENT MORPHOGENESIS,0.11333,0.076821,0.097047,0,0
3,GO SODIUM ION TRANSPORT,0.21712,0.076792,0.063669,0,0
3,GO POSITIVE REGULATION OF PROTEIN MATURATION,0.15712,0.076727,0.11157,0,0
3,GO POSITIVE REGULATION OF RNA SPLICING,0.32642,0.076714,0.05006,0,0
3,GO REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING,0.10025,0.076541,0.076518,0,0
3,GO POSITIVE REGULATION OF CALCIUM ION TRANSPORT,0.14679,0.076487,0.092561,0,0
3,GO GLYCOSYL COMPOUND BIOSYNTHETIC PROCESS,0.15361,0.076392,0.088809,0,0
3,GO BASEMENT MEMBRANE ASSEMBLY,0.43029,0.076369,0.069639,0,0
3,GO GLYCOSPHINGOLIPID BIOSYNTHETIC PROCESS,0.47371,0.076151,0.090529,0,0
3,GO MICROTUBULE POLYMERIZATION,0.11333,0.076011,0.1168,0,0
3,GO CELLULAR RESPONSE TO AMYLOID BETA,0.27583,0.075879,0.069271,0,0
3,GO VISUAL BEHAVIOR,0.25516,0.075839,0.079491,0,0
3,GO RESPONSE TO NICOTINE,0.6603,0.075795,0.015802,0,0
3,GO DOPAMINE RECEPTOR SIGNALING PATHWAY,0.33843,0.075762,0.090462,0,0
3,GO RRNA CATABOLIC PROCESS,0.19971,0.07564,0.13829,0,0
3,GO GLOMERULAR BASEMENT MEMBRANE DEVELOPMENT,0.52728,0.075401,0.048127,0,0
3,GO POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION,0.18334,0.075397,0.075993,0,0
3,GO LIMBIC SYSTEM DEVELOPMENT,0.40947,0.074849,0.05928,0,0
3,GO FEEDING BEHAVIOR,0.18733,0.074259,0.07466,0,0
3,GO RAC PROTEIN SIGNAL TRANSDUCTION,0.16068,0.074229,0.11777,0,0
3,GO REGULATION OF HISTONE H3 K9 METHYLATION,0.33239,0.074216,0.055441,0,0
3,GO ANDROGEN RECEPTOR SIGNALING PATHWAY,0.52728,0.074022,0.027763,0,0
3,GO RECOMBINATIONAL REPAIR,0.10025,0.073986,0.061415,0,0
3,GO TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER,0.036694,0.073824,0.079963,0,0
3,GO DNA GEOMETRIC CHANGE,0.073757,0.073763,0.082534,0,0
3,GO DETECTION OF VISIBLE LIGHT,0.11333,0.07371,0.13047,0,0
3,GO ION TRANSMEMBRANE TRANSPORT,0.093006,0.073622,0.076584,0,0
3,GO NEGATIVE REGULATION OF DNA RECOMBINATION,0.22622,0.073371,0.063099,0,0
3,GO GLUTAMINE METABOLIC PROCESS,0.086186,0.073094,0.1342,0,0
3,GO MITOCHONDRIAL ELECTRON TRANSPORT UBIQUINOL TO CYTOCHROME C,0.38267,0.073051,0.087682,0,0
3,GO CELLULAR TRANSITION METAL ION HOMEOSTASIS,0.13699,0.072986,0.099669,0,0
3,GO ORGANELLE TRANSPORT ALONG MICROTUBULE,0.071835,0.072973,0.1205,0,0
3,GO METHIONINE METABOLIC PROCESS,0.56735,0.072881,0.0073705,0,0
3,GO CYSTEINE METABOLIC PROCESS,0.96638,0.072638,0.039833,0,0
3,GO AXO DENDRITIC TRANSPORT,0.20396,0.07239,0.095336,0,0
3,GO RESPONSE TO MISFOLDED PROTEIN,0.88987,0.072193,-0.018331,0,0
3,GO AXONAL FASCICULATION,0.87087,0.072137,0.0044412,0,0
3,GO CHONDROCYTE DEVELOPMENT,0.57554,0.071986,0.019611,0,0
3,GO REGULATION OF DNA BINDING,0.40947,0.071852,0.037578,0,0
3,GO PURINE CONTAINING COMPOUND METABOLIC PROCESS,0.036694,0.071819,0.1074,0,0
3,GO BONE MORPHOGENESIS,0.63434,0.071459,0.017501,0,0
3,GO MUSCLE CONTRACTION,0.15017,0.07138,0.070759,0,0
3,GO REGULATION OF ATP METABOLIC PROCESS,0.28117,0.071005,0.052767,0,0
3,GO GLIAL CELL MIGRATION,0.29206,0.070989,0.11003,0,0
3,GO HISTONE METHYLATION,0.10025,0.070909,0.057877,0,0
3,GO REGULATION OF CELL CYCLE ARREST,0.27056,0.070905,0.060819,0,0
3,GO NEGATIVE REGULATION OF UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS,0.069955,0.070873,0.10274,0,0
3,GO REGULATION OF AMYLOID BETA FORMATION,0.55922,0.070866,0.056628,0,0
3,GO PROSTATE GLAND GROWTH,0.78645,0.070825,-0.043755,0,0
3,GO PROTEIN O LINKED MANNOSYLATION,0.59207,0.07078,0.029652,0,0
3,GO CHAPERONE MEDIATED PROTEIN FOLDING,0.36968,0.070542,0.065987,0,0
3,GO ACTIN MEDIATED CELL CONTRACTION,0.21712,0.070409,0.093999,0,0
3,GO CELL COMMUNICATION BY ELECTRICAL COUPLING,0.29206,0.070001,0.0841,0,0
3,GO MESODERMAL CELL DIFFERENTIATION,0.85194,0.069893,-0.04471,0,0
3,GO MODULATION BY HOST OF SYMBIONT PROCESS,0.26023,0.069772,0.02895,0,0
3,GO POSITIVE REGULATION OF CHOLESTEROL EFFLUX,0.37614,0.069672,0.056669,0,0
3,GO REGULATION OF PROTEIN LOCALIZATION TO SYNAPSE,0.48118,0.069519,0.048953,0,0
3,GO KERATAN SULFATE CATABOLIC PROCESS,0.96638,0.069503,-0.056384,0,0
3,GO REGULATION OF NATURAL KILLER CELL DIFFERENTIATION,0.96638,0.069334,-0.018243,0,0
3,GO CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION,0.66904,0.069277,0.036834,0,0
3,GO PROTEIN NEDDYLATION,0.16798,0.069194,0.095599,0,0
3,GO REGULATION OF SKELETAL MUSCLE CONTRACTION,0.29761,0.06903,0.10226,0,0
3,GO LUNG ALVEOLUS DEVELOPMENT,0.6603,0.069001,0.026489,0,0
3,GO MEMBRANE BIOGENESIS,0.42328,0.068975,0.062393,0,0
3,GO CHONDROITIN SULFATE BIOSYNTHETIC PROCESS,0.32642,0.068813,0.067805,0,0
3,GO REGULATION OF DNA BIOSYNTHETIC PROCESS,0.25516,0.068521,0.059045,0,0
3,GO NEURON MATURATION,0.19971,0.068454,0.17035,0,0
3,GO RESPONSE TO ACETYLCHOLINE,0.56735,0.068429,0.071501,0,0
3,GO RNA PHOSPHODIESTER BOND HYDROLYSIS ENDONUCLEOLYTIC,0.40947,0.068341,0.03371,0,0
3,GO PLASMA MEMBRANE ORGANIZATION,0.48871,0.068027,0.046857,0,0
3,GO NEUROPEPTIDE SIGNALING PATHWAY,0.27583,0.067983,0.078373,0,0
3,GO TROPHOBLAST GIANT CELL DIFFERENTIATION,0.63434,0.067643,0.026031,0,0
3,GO ORGANELLE MEMBRANE FUSION,0.48118,0.067585,0.021645,0,0
3,GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,0.52728,0.067545,0.046535,0,0
3,GO DNA DAMAGE RESPONSE DETECTION OF DNA DAMAGE,0.38927,0.067462,0.043748,0,0
3,GO TOOTH MINERALIZATION,0.74054,0.067321,0.043812,0,0
3,GO CATECHOLAMINE UPTAKE,0.58378,0.067065,0.07176,0,0
3,GO MITOCHONDRIAL FISSION,0.20828,0.066962,0.097037,0,0
3,GO CYCLIC NUCLEOTIDE MEDIATED SIGNALING,0.12472,0.066922,0.085056,0,0
3,GO ACTIVATION OF PHOSPHOLIPASE C ACTIVITY,0.40947,0.066824,0.025327,0,0
3,GO PROTECTION FROM NON HOMOLOGOUS END JOINING AT TELOMERE,0.30323,0.066616,0.066193,0,0
3,GO CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS,0.15712,0.066608,0.071548,0,0
3,GO CELLULAR OXIDANT DETOXIFICATION,0.76799,0.066556,-0.014793,0,0
3,GO MESODERMAL CELL FATE SPECIFICATION,0.53518,0.066416,0.083385,0,0
3,GO NUCLEOSIDE TRIPHOSPHATE CATABOLIC PROCESS,0.7588,0.066329,0.016448,0,0
3,GO REGULATION OF NEURON PROJECTION DEVELOPMENT,0.21267,0.066211,0.07448,0,0
3,GO ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS,0.96638,0.06618,-0.044197,0,0
3,GO ORGANIC ACID TRANSMEMBRANE TRANSPORT,0.054786,0.066156,0.14491,0,0
3,GO ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS,0.17553,0.066121,0.066812,0,0
3,GO VENTRICULAR SYSTEM DEVELOPMENT,0.32052,0.066044,0.061506,0,0
3,GO 2 OXOGLUTARATE METABOLIC PROCESS,0.69555,0.065995,0.0020663,0,0
3,GO REGULATION OF HAIR FOLLICLE DEVELOPMENT,0.7772,0.065844,-0.014783,0,0
3,GO SENSORY PERCEPTION OF TEMPERATURE STIMULUS,1,0.065744,0.0061819,0,0
3,GO POSITIVE REGULATION OF TELOMERASE ACTIVITY,0.66904,0.06549,0.020336,0,0
3,GO CYTOPLASMIC MICROTUBULE ORGANIZATION,0.46631,0.065402,0.038672,0,0
3,GO ORGANIC HYDROXY COMPOUND CATABOLIC PROCESS,0.20828,0.065332,0.079305,0,0
3,GO URETER DEVELOPMENT,0.73147,0.065314,0.048828,0,0
3,GO PROTEIN KINASE C ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,0.12472,0.065165,0.11872,0,0
3,GO REGULATION OF CELL CYCLE G2 M PHASE TRANSITION,0.14679,0.065059,0.049018,0,0
3,GO ESTABLISHMENT OR MAINTENANCE OF TRANSMEMBRANE ELECTROCHEMICAL GRADIENT,0.58378,0.064788,0.015601,0,0
3,GO PALLIUM DEVELOPMENT,0.16068,0.064737,0.090119,0,0
3,GO POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,0.20396,0.064603,0.070105,0,0
3,GO NUCLEOSOME ORGANIZATION,0.12771,0.064533,0.069738,0,0
3,GO DIVALENT INORGANIC CATION TRANSPORT,0.069955,0.064501,0.072347,0,0
3,GO TONIC SMOOTH MUSCLE CONTRACTION,0.33843,0.064273,0.054381,0,0
3,GO CHROMATIN DISASSEMBLY,0.40947,0.064089,0.10863,0,0
3,GO CHROMATIN REMODELING AT CENTROMERE,0.24525,0.064024,0.079275,0,0
3,GO CELLULAR PROTEIN CONTAINING COMPLEX ASSEMBLY,0.050383,0.064006,0.05279,0,0
3,GO FAT SOLUBLE VITAMIN BIOSYNTHETIC PROCESS,0.48871,0.063926,0.079457,0,0
3,GO NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS,0.13699,0.063856,0.12705,0,0
3,GO NEGATIVE REGULATION OF DENDRITE DEVELOPMENT,0.50395,0.063856,0.037719,0,0
3,GO ATP DEPENDENT CHROMATIN REMODELING,0.2356,0.063716,0.049826,0,0
3,GO INTRACELLULAR LIPID TRANSPORT,0.68667,0.063672,0.021947,0,0
3,GO NEGATIVE REGULATION OF INTERFERON BETA PRODUCTION,0.6603,0.063575,0.01446,0,0
3,GO TETRAPYRROLE BIOSYNTHETIC PROCESS,0.31468,0.06355,0.072622,0,0
3,GO REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY,0.36968,0.063149,0.039918,0,0
3,GO NEGATIVE REGULATION OF DNA METABOLIC PROCESS,0.11892,0.06291,0.049506,0,0
3,GO MAINTENANCE OF PROTEIN LOCALIZATION IN ORGANELLE,0.40267,0.06287,0.033987,0,0
3,GO GLUCOCORTICOID METABOLIC PROCESS,0.51167,0.062735,0.050172,0,0
3,GO REGULATION OF GLUCONEOGENESIS,0.74966,0.062703,0.0064623,0,0
3,GO MODULATION BY HOST OF VIRAL GENOME REPLICATION,0.21267,0.062508,0.1249,0,0
3,GO CELL AGGREGATION,0.60883,0.062465,0.027905,0,0
3,GO POSITIVE REGULATION OF PHOSPHOLIPID METABOLIC PROCESS,0.79572,0.062426,0.013742,0,0
3,GO UBIQUINONE METABOLIC PROCESS,0.7772,0.062233,-0.015124,0,0
3,GO NEPHRIC DUCT DEVELOPMENT,0.54313,0.0622,0.089188,0,0
3,GO SEROTONIN TRANSPORT,0.89939,0.062171,-0.029788,0,0
3,GO COLLAGEN CATABOLIC PROCESS,0.88036,0.062015,-0.034429,0,0
3,GO MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION,0.10794,0.061926,0.099127,0,0
3,GO PROTON TRANSMEMBRANE TRANSPORT,0.55922,0.061837,0.0086868,0,0
3,GO RESPONSE TO ORGANOPHOSPHORUS,0.28658,0.061453,0.050814,0,0
3,GO REGULATION OF PROTEIN LOCALIZATION TO CENTROSOME,0.4445,0.061165,0.059791,0,0
3,GO NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY,0.59207,0.061021,0.022676,0,0
3,GO HIPPOCAMPUS DEVELOPMENT,0.18334,0.060885,0.14553,0,0
3,GO CELL CYCLE DNA REPLICATION,0.20828,0.060818,0.087937,0,0
3,GO LATERAL MESODERM DEVELOPMENT,0.93762,0.060531,-0.060566,0,0
3,GO BUNDLE OF HIS CELL TO PURKINJE MYOCYTE COMMUNICATION,0.60042,0.060501,-0.10917,0,0
3,GO RRNA 3 END PROCESSING,0.43736,0.060427,0.078925,0,0
3,GO MESODERMAL CELL FATE COMMITMENT,0.97598,0.0604,-0.025003,0,0
3,GO NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS EXONUCLEOLYTIC,0.1643,0.060374,0.083222,0,0
3,GO NUCLEAR EXPORT,0.12771,0.060373,0.060397,0,0
3,GO REGULATION OF TRANSMEMBRANE TRANSPORT,0.40947,0.060355,0.044153,0,0
3,GO AMINO SUGAR BIOSYNTHETIC PROCESS,0.66904,0.060279,0.012192,0,0
3,GO PROTEIN K63 LINKED DEUBIQUITINATION,0.55922,0.060215,0.019666,0,0
3,GO NEGATIVE REGULATION OF HISTONE MODIFICATION,0.35697,0.059919,0.04456,0,0
3,GO GANGLIOSIDE BIOSYNTHETIC PROCESS,0.45898,0.059655,0.14388,0,0
3,GO CELLULAR AMINO ACID METABOLIC PROCESS,0.22622,0.059611,0.081408,0,0
3,GO LYTIC VACUOLE ORGANIZATION,0.55115,0.059537,0.028127,0,0
3,GO REGULATION OF DNA CATABOLIC PROCESS,0.72243,0.059483,0.0053729,0,0
3,GO CHROMATIN SILENCING AT TELOMERE,0.41634,0.059408,0.071768,0,0
3,GO REGULATION OF MRNA 3 END PROCESSING,0.26023,0.05925,0.045456,0,0
3,GO REGULATION OF EXOCYTOSIS,0.19971,0.059169,0.083901,0,0
3,GO PROTEIN CONTAINING COMPLEX LOCALIZATION,0.12179,0.059107,0.062317,0,0
3,GO NEGATIVE REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES,0.41634,0.059088,0.07718,0,0
3,GO AMYLOID BETA FORMATION,0.56735,0.059064,0.041299,0,0
3,GO REGULATION OF MICROTUBULE BINDING,0.32642,0.058691,0.09298,0,0
3,GO NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS,0.38927,0.058663,0.039327,0,0
3,GO ESTABLISHMENT OF RNA LOCALIZATION,0.10277,0.058549,0.079325,0,0
3,GO REGULATION OF SIGNALING RECEPTOR ACTIVITY,0.30323,0.058523,0.048168,0,0
